Unnamed: 0,track_id,artists,album_name,track_name,popularity,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,track_genre
27902,3LDJQuvazW0M6hGOARieEm,Dimension,Love To Me / Move Faster,Love To Me,51,253793,False,0.444,0.955,5,-2.427,0,0.0374,0.0151,0.0114,0.686,0.396,173.991,4,drum-and-bass
27901,5l9NEMBpuF5mtjv4vO1Zoq,Dimension,Generator / Beg & Borrow,Generator,48,306206,False,0.405,0.957,5,-1.318,0,0.0627,0.0343,0.142,0.0988,0.0779,173.985,4,drum-and-bass
27900,3IWy6MPyWKPFAQ5x6YAkrc,Kanine;Anna Rickards,Figure It Out,Figure It Out,51,299796,False,0.57,0.672,0,-8.276,1,0.0537,0.00459,0.266,0.0877,0.148,172.002,4,drum-and-bass
28999,6rmVTVMUiZfULS51lpzhDr,Steel Pulse,True Democracy,"Ravers - 12"" Version",25,356080,False,0.698,0.629,0,-8.943,1,0.19,0.0428,0.000177,0.064,0.853,78.865,4,dub
28998,2kWVuLPsLWbx3kc2xlfIrg,Steel Pulse,True Democracy,"Leggo Beast - 12"" Version",25,400466,False,0.8,0.6,10,-8.052,0,0.0565,0.0211,1.49e-05,0.0404,0.923,151.129,4,dub
28997,3utAahP25e0wCno9tQih2O,Sonic Boom Six,The Ruff Guide To Genre-Terrorism,Bigger Than Punk Rock,26,209720,True,0.579,0.913,0,-4.215,0,0.108,0.0189,0.0,0.335,0.931,137.336,4,dub
28996,2X06Dtn2M8xjRzw35mdU4C,The Skatalites,Ball Of Fire,Confucius,26,359000,False,0.769,0.647,8,-8.527,1,0.0475,0.157,0.654,0.145,0.733,137.058,4,dub
28995,7Ld52EmHvecDezdx4KYoAZ,Cidade Verde Sounds;Oriente;DubMastor,Missão de Paz,Eu Meto o Pé,25,277179,False,0.695,0.82,6,-6.922,1,0.256,0.275,0.0,0.166,0.747,139.99,4,dub
28994,1vPj1sCLhyC6oHqK24zgtb,Groundation,Upon The Bridge,Me Na in De,26,259066,False,0.831,0.513,1,-9.266,0,0.136,0.0447,0.235,0.0803,0.641,130.211,4,dub
28993,6ZcsZ7iNQ6S4t1UIV8AyRA,Easy Star All-Stars;Mykal Rose,Easy Star's Thrillah,Beat It (feat. Michael Rose),25,324226,False,0.724,0.683,3,-6.774,0,0.0292,0.00807,0.00363,0.0994,0.796,114.97,4,dub
28992,5b0UG5Jryht0nOZwBy8cVu,Danakil,Microclimat,Les hommes de la paix,25,291813,False,0.879,0.342,4,-10.786,0,0.21,0.0893,0.0,0.335,0.858,142.057,4,dub
28991,7lW54iMwSmGmFL8D13ipT1,The Upsetters,"Soul Jazz Records Presents 100% Dynamite! Ska, Soul, Rocksteady and Funk in Jamaica",Popcorn,25,125946,False,0.798,0.703,1,-10.11,1,0.0856,0.00418,0.888,0.119,0.754,123.177,4,dub
28990,5zDlHJ6yGPlBxFjL6gRU2L,The Skints,FM,Friends & Business,26,211586,False,0.777,0.634,1,-7.57,1,0.0365,0.0153,2.7e-05,0.146,0.823,135.015,4,dub
28989,0Sr6huN8HcTtrKmiOkAogw,Gregory Isaacs,Reggae Anthology: Gregory Isaacs - The Ruler [1972-1990],Red Rose For Gregory,25,235773,False,0.784,0.536,6,-7.29,1,0.0575,0.0865,1.46e-06,0.112,0.824,82.272,4,dub
28988,2A1iD8lZYnLhqJ12fXEc08,Gregory Isaacs,One Man Against The World,Night Nurse,25,239240,False,0.832,0.383,7,-12.103,1,0.208,0.0201,0.0168,0.0432,0.902,74.575,4,dub
28987,4zCsxXUpgTlpSYEkctuDnZ,Ondubground;Chill Bump;Crenoka,Ondubground X Chill Bump,Fangs,24,242923,False,0.716,0.45,7,-11.913,1,0.173,0.243,0.0526,0.231,0.279,141.99,4,dub
28986,7dnkMTuTQvRgzW39gI15L6,"Lee ""Scratch"" Perry","Scratch Came, Scratch Saw, Scratch Conquered",Scratch Is Alive,25,254200,False,0.873,0.628,7,-6.09,0,0.222,0.179,8.25e-06,0.218,0.962,81.961,4,dub
28985,7983Sz7cXFlWlYnw6NsbCB,Joe Gibbs & The Professionals,African Dub All-Mighty Chapter 3,Rema Dub,24,144880,False,0.745,0.552,4,-7.684,1,0.0543,0.000377,0.752,0.302,0.966,136.868,4,dub
28984,26MVS1YMqKokfzUzBKvaLm,The Wailers;Alpha Blondy,Jerusalem - Remastered Edition,Miwa,25,307200,False,0.914,0.541,5,-7.412,1,0.0874,0.17,8.78e-05,0.0969,0.963,128.055,4,dub
28983,6A5oTjzozwG89lc3lAn0iU,Pillow Queens,Leave The Light On,The Wedding Band,25,238306,False,0.459,0.623,0,-8.079,1,0.0502,0.193,0.0,0.113,0.179,126.094,4,dub
28982,7riO9bFymC5V7q7TeJXFje,Black Roots,Black Roots,The System,24,236357,False,0.9,0.473,9,-12.509,0,0.0472,0.0549,0.0213,0.0853,0.966,128.467,4,dub
28981,5Wu5OEKxm5RLC3ZnaPVcWc,Sarantis,"Master of Bouzouki, Vol. 6 (Nights in Pireus)",Maria,24,261079,False,0.55,0.988,5,-2.939,1,0.0404,0.176,0.00481,0.11,0.976,175.888,4,dub
28980,2A0wCdXcNJbHUuw4VTq94A,Prince Fatty;Horseman,Supersize,Shimmy Shimmy Ya,45,176066,False,0.657,0.748,0,-5.593,1,0.178,0.472,0.0,0.33,0.534,91.064,4,dub
28979,52aj920Nd9VlhlehQVsfwS,DRY&HEAVY,Full Contact,Love Explosion,24,313040,False,0.749,0.552,2,-8.689,1,0.0343,0.00387,0.032,0.113,0.706,121.996,4,dub
28978,3EEJ63VT1FN3sQod8vd4e8,Dirt Monkey,(RE)EVOLUTION VOL. 2,(RE)EVOLUTION VOL. 2,24,1556883,False,0.528,0.78,2,-5.549,1,0.121,0.0277,0.0168,0.185,0.329,125.065,4,dub
28977,3YmXbD4Tet9ctaCijuVJnC,Jason Ross;L8NCY,Atlas,Slow It Down (feat. L8NCY),41,251200,False,0.414,0.742,9,-5.071,1,0.0455,0.167,2.18e-05,0.0838,0.119,150.227,4,dub
28976,5zJkRl2lsuP1bD1djEodCZ,ATLiens,Obsidian Vortex,Obsidian Vortex,48,162253,False,0.743,0.986,1,-3.117,1,0.0914,0.0573,0.0286,0.122,0.185,141.997,4,dub
28975,5ROUkE55LI83kG3ZRmAnum,Wooli;Trivecta;Scott Stapp,Light Up The Sky (feat. Scott Stapp),Light Up The Sky (feat. Scott Stapp),48,284425,False,0.165,0.664,7,-4.064,1,0.038,0.104,5.65e-05,0.147,0.154,150.069,4,dub
28974,1XYCWk1IBt0qA8BaQPV0VM,Black Tiger Sex Machine;Hairitage;Hyro The Hero,Once Upon A Time In Cyberworld,Cheatcode,49,187000,True,0.467,0.934,2,-2.253,1,0.0588,0.00561,0.00186,0.107,0.135,149.967,4,dub
28973,5wRosZhB66DzD6WSnt0XyX,DJ Noiz;Konecs;Vili Langi,Ofa Mai,Ofa Mai,50,184581,False,0.872,0.78,10,-4.06,1,0.068,0.0712,0.0,0.0643,0.695,106.009,4,dub
28972,35Qf9mP6LoopjOVwgPAKoY,12th Planet,Swamplex Terrestrial EP,Swamplex Terrestrial,45,135200,False,0.515,0.974,1,-2.461,1,0.506,0.000533,0.0169,0.121,0.0558,75.032,4,dub
28971,2GhwDDUHbfHF6YOwm9xilY,FelMax,Chapel,Chapel,38,201562,False,0.601,0.956,2,-3.759,1,0.0349,0.000395,0.877,0.242,0.0389,127.993,4,dub
28970,5wEq97Dc7x5k2tJz3DlJFO,Crankdat;Ruvlo,Lasers,Lasers,42,211862,False,0.489,0.984,8,-3.923,1,0.0933,0.003,0.344,0.053,0.037,144.853,4,dub
28969,1dVn0YP06AMySJXG6hdC55,ILLENIUM;William Black;Alna,Fallen Embers (Deluxe Version),Superhero,41,227000,False,0.607,0.868,8,-4.328,0,0.111,0.0226,7.71e-05,0.128,0.523,171.934,4,dub
28968,1NPsRg5FZo8FtoSl2p4LWz,Hex Cougar;Pauline Herr,Under the Light of a Dying Moon,Burn,39,244400,False,0.579,0.665,7,-12.629,1,0.0564,0.0292,0.0102,0.109,0.317,75.017,4,dub
28967,0OMLOChNVAGT6UlzgzLxnb,Dodge & Fuski;Nick Thayer;Barely Alive,Playboy,Playboy - Barely Alive Remix,40,192600,False,0.575,0.955,0,-4.249,1,0.197,0.000179,0.0334,0.4,0.548,100.04,4,dub
28966,7D8FObvhT4xSWUDfq6tUIa,Øfdream,wave 001,Indicate,44,209684,False,0.506,0.833,8,-5.167,0,0.135,0.00589,0.0,0.244,0.199,95.008,4,dub
28965,09PXdHV9UTx8IdyC5RNyC8,Blanke;REAPER,Change & Decay,Death Rattle,46,210346,False,0.676,0.953,6,-3.949,1,0.168,0.00107,0.461,0.226,0.153,174.0,4,dub
28964,2qS7S9ramy7bLIiM71eXVX,MitiS;RØRY,Lost,Try (feat. RØRY),43,252727,False,0.493,0.589,4,-6.015,1,0.0334,0.263,0.0,0.196,0.136,132.075,4,dub
28963,1K6gyNdEjiap8P5IBELG6t,Rameses B,Children,Children,49,204310,False,0.467,0.942,1,-3.122,1,0.0401,2.47e-05,0.934,0.148,0.235,173.984,4,dub
28962,5zGOmNgWKgfzn9YcGsNQFx,Moore Kismet;Pauline Herr,Parallel Heartbreak,Parallel Heartbreak,40,202403,False,0.495,0.545,8,-5.76,1,0.118,0.228,2.17e-06,0.254,0.398,77.572,4,dub
28961,5bSwFsWS6Koxno6xGBNvyK,LOCKBOX;Ehallz,Let You Go,Let You Go,35,256000,False,0.577,0.633,10,-6.603,1,0.0418,0.184,2.93e-06,0.204,0.198,120.067,4,dub
28960,4KlbH1k1grQmwnhEAeblDT,PhaseOne;Polaris,Icarus,Icarus,51,243692,False,0.285,0.985,1,-1.494,0,0.185,0.000122,0.0,0.0704,0.193,130.011,4,dub
28959,5n61zg8XyBFQOYnWscosYZ,Arkana,Ein Sof,Ein Sof,42,238344,False,0.492,0.884,1,-5.529,0,0.0308,0.00462,0.774,0.193,0.161,144.998,4,dub
28958,6qxOL5Opjw8rVp3xMsR9os,PEEKABOO;Eptic,NOSEBLEED,NOSEBLEED,45,226285,False,0.562,0.934,1,-3.022,1,0.0478,0.122,0.00131,0.384,0.0734,140.026,4,dub
28957,6amuHJMQe1m2lnri4bmlDV,Trampa;MARAUDA,Ruckus,Ruckus,45,150735,True,0.419,0.892,8,-6.196,1,0.136,0.00295,0.39,0.447,0.0939,139.972,4,dub
28956,5KDeKHT9wILGR7w38RiEIe,Krewella,Alive,Alive,32,290760,False,0.663,0.822,9,-2.909,1,0.0557,0.00413,0.00318,0.234,0.567,128.002,4,dub
28955,6O2eMeVNJnbmHC721q9EFV,Rootkit;Gloria Kim,Recursion,Be With You (ft. Gloria Kim),49,186885,False,0.722,0.647,7,-6.171,0,0.167,0.024,0.444,0.462,0.102,122.026,4,dub
28954,2UzzLexdZFJeFK16PqgmV9,Virtual Riot;Pearl Andersson,Still Kids - EP,Lost It,44,195200,False,0.591,0.779,8,-5.767,1,0.381,0.0941,5.14e-05,0.113,0.364,150.021,4,dub
28953,4mTLnLuHoGhA2xd595OMg1,Dion Timmer,Shiawase (VIP),Shiawase - VIP,43,181750,False,0.557,0.98,8,-0.563,1,0.154,0.00612,0.000176,0.665,0.5,150.096,4,dub
28952,7nEE5RihPZU6L5LZqDeEZD,Excision;ILLENIUM;Shallows,Apex,Gold (Stupid Love),39,295890,False,0.363,0.735,1,-3.857,1,0.0428,0.0014,0.000119,0.13,0.0721,145.556,4,dub
28951,5IH5AcpMQCGSv7vtAL5c6X,Moore Kismet;Pauline Herr,You Should Run,You Should Run,48,299255,False,0.636,0.776,6,-4.019,0,0.335,0.359,0.00141,0.533,0.257,120.019,4,dub
28950,1u3SkEgGroT2Kcfnd4v4ON,Ekali;mossy.,Crystal Eyes,Stay Hollow (with mossy.),50,184888,False,0.704,0.675,1,-5.841,1,0.06,0.131,0.394,0.371,0.065,135.025,4,dub
28949,3g9enx5zR3PvlzA5wwQAc0,Big Youth,"Mr Bongo Record Club, Vol. 1",Mammy Hot Daddy Cool,27,188520,False,0.855,0.416,11,-6.839,0,0.0698,0.0395,0.126,0.0963,0.597,88.578,4,dub
28948,5qSIn5VR4Yp1xcb7krEJQy,BaianaSystem;Céu,OXEAXEEXU,O Que Não Me Destrói Me Fortalece,27,232773,False,0.737,0.571,11,-6.756,0,0.0303,0.0585,0.000707,0.126,0.655,119.054,4,dub
28947,5LAGe0KdxSBOdMneQmtkIP,Cidade Verde Sounds;Adonai;Helio Bentes;Horace Andy;Dada Yute,"Reggae Music, Part. 2","Reggae Music, Part. 2",25,226843,False,0.703,0.7,8,-6.517,0,0.336,0.279,1.27e-05,0.33,0.801,77.431,4,dub
28946,7EtsKaFWlxxAW94Z7XV6Sz,Sonic Boom Six,Rude Awakening,Totally Addicted To Bass,26,201386,False,0.555,0.76,1,-5.432,1,0.0792,0.00832,0.0285,0.068,0.589,173.022,4,dub
28945,3DCswNCOnWhHnq8gIhclyg,Cidade Verde Sounds,Luz Que Inspira a Alma,Luz Que Inspira a Alma,25,244000,False,0.893,0.713,11,-5.965,1,0.0328,0.202,0.0,0.0935,0.806,120.002,4,dub
28944,7LruMTRs2v4J45wPfOz4vf,Danakil,Rien ne se tait,Rendez-nous la justice,25,267146,False,0.675,0.638,7,-8.522,0,0.0547,0.00903,1.57e-05,0.0836,0.715,78.021,4,dub
28943,2bsehqodemh5uNa72hwWJ7,Israel Vibration,Reggae Knights,Dig up the Ground,25,267040,False,0.867,0.518,11,-7.377,1,0.0677,0.118,9.79e-05,0.124,0.688,92.25,4,dub
28942,56mDZM1hOpbTiIv3ImqSlc,Groundation,Here I Am,By All Means,26,228453,False,0.683,0.438,2,-12.112,0,0.119,0.0275,0.000271,0.35,0.527,151.57,4,dub
28941,27FlIKuN4tLS9ddAbrJnbR,Peter Tosh,Legalize It (Legacy Edition),Brand New Second Hand,25,244813,False,0.719,0.627,7,-11.436,1,0.201,0.129,5.08e-06,0.127,0.815,74.76,4,dub
28940,3ggq6p8yXTJMPtGW9NjgCa,Macka B,I Don't Like Reggae: The Best of Macka B,One for Jah,25,249400,False,0.806,0.591,4,-13.786,0,0.182,0.0272,0.217,0.0947,0.738,178.161,4,dub
28939,39R6AMEo5Do3AKcldkakEN,Maroon Town,Don Drummond,Bullit,26,210270,False,0.799,0.512,7,-10.377,0,0.0466,0.00584,0.553,0.123,0.97,145.044,4,dub
28938,5SamB3c4eezfqLNmGb5KMx,Steel Pulse,Smash Hits,Blues Dance Raid,26,293400,False,0.792,0.542,4,-9.192,0,0.0884,0.00165,0.000108,0.0588,0.859,164.922,4,dub
28937,3RkLXh3retOb8ZE7rjqp49,Dub Ataque,Sound System Cultura de Rua,Fé,25,284000,False,0.653,0.732,5,-4.743,1,0.0884,0.0548,9.77e-06,0.446,0.387,141.804,4,dub
28936,2n7I03LjJgjsVmEXns0X5o,Joe Gibbs,Dub Serial,Money In My Pocket Version,24,136200,False,0.761,0.522,5,-9.362,0,0.0845,0.0366,0.938,0.123,0.893,152.34,4,dub
28935,2unUFCraW39rrVa4EHCsgh,High Tone;Zenzile,Zentone Chapter 2,Dub Parade - Zen Mix,24,166489,False,0.783,0.672,9,-6.095,1,0.0518,0.00648,0.782,0.118,0.685,145.223,4,dub
28934,63mzrX6MAuhmyxq0KxS4fm,Danakil;Natty Jean;Ky-Mani Marley,Entre les lignes,The Voice,25,241468,False,0.892,0.594,8,-7.031,0,0.123,0.432,0.0,0.11,0.83,125.019,4,dub
28933,5U2AVtmid4XPXxAy0m1KkC,Monkey Jhayam;Roberto Romero Malfatti,Guiança,Desengano da Trindade,25,261947,False,0.713,0.631,8,-7.037,1,0.0358,0.222,1.19e-06,0.111,0.371,81.013,4,dub
28932,6zJob7NjhfptpxyO0SgTyu,Tritonal;Codeko;Seven Lions;SLANDER;Dabin;Dylam Matthew,Tritonia 400,Superhuman / First Time (Tritonia 400) - Tritonal Mashup,0,273772,False,0.566,0.69,11,-7.614,1,0.0421,0.0269,0.0015,0.85,0.163,128.0,4,dub
28931,4zBXE3hymk2qz1LIk9Swph,Tritonal;Eric Lumiere,Tritonia 400,Something Beautiful (Tritonia 400),0,368870,False,0.493,0.9,2,-6.563,1,0.0356,0.000296,0.569,0.804,0.116,127.968,4,dub
28930,0BkfeemCDp8WmuKVnrwBaN,Tritonal;Brigetta,Tritonia 400,Born Yesterday (Tritonia 400),0,419355,False,0.571,0.91,8,-4.136,1,0.0963,0.247,0.0671,0.0847,0.176,129.932,4,dub
28929,0P2HpJnPusLZ01iBlPG2HR,Tritonal,Tritonia 400,Waterboiler (Tritonia 400),0,343408,False,0.373,0.961,2,-3.893,1,0.0573,0.0927,0.768,0.864,0.0744,122.999,4,dub
28928,4YsKbWkeQD3SoKVhbJ5fPu,Tritonal;Rosie Darling,Tritonia 400,Never Be The Same (Tritonia 400),0,318742,False,0.525,0.917,4,-4.529,1,0.0573,0.00382,4.66e-05,0.357,0.353,127.989,4,dub
28927,0tWAGWvw3WWySN5fXfW1jO,Tritonal;Eric Lumiere;Steve Brian,Live In The Sky (Original + Steve Brian Remix),Live In The Sky - Steve Brian Extended Remix,18,373452,False,0.67,0.698,11,-7.122,1,0.0438,0.00147,0.577,0.0617,0.55,125.987,4,dub
28926,7nudwi49ZHlgt6AtNNgVnJ,Tritonal;HALIENE;SCHALA;Jorza,Tritonia 400,Long Way Home (Tritonia 400),0,304390,False,0.584,0.77,11,-3.514,0,0.0644,0.0113,3.39e-05,0.418,0.411,129.913,4,dub
28925,3TNUCQeXAALQrTw7ANSEoB,Tritonal;EMME,Tritonia 400,Out Of The Dark (Tritonia 400),0,450735,False,0.565,0.958,2,-5.341,1,0.0637,0.00375,0.522,0.709,0.0762,122.975,4,dub
28924,25ysC9uw0bpwgcxOhnrwjk,Tritonal,Tritonia 400,Adelphi '88 (Tritonia 400),0,316091,False,0.543,0.97,9,-6.097,0,0.0386,0.00195,0.833,0.102,0.126,122.981,4,dub
28923,2ji53kdnw4UtV6PIt94MLq,Tritonal;Henry Dark,Tritonia 400,Shivohum (Tritonia 400),0,247032,False,0.485,0.911,5,-3.887,0,0.0501,0.00558,0.00106,0.164,0.11,128.04,4,dub
28922,6TN7hDpwOrOaBtNJldRZz1,Jason Ross;Dia Frampton,Atlas,Stay (feat. Dia Frampton),39,199058,False,0.494,0.791,1,-4.91,1,0.054,0.594,1.21e-05,0.155,0.353,169.878,4,dub
28921,0Fnr9uVtG6txfh1TyIyI5s,WE ARE FURY;Brassie;Kyle Reynolds,Crown,Crown,43,171428,True,0.707,0.67,0,-5.506,1,0.0657,0.0135,6.91e-05,0.417,0.312,139.975,4,dub
28920,1pSrJ6CpaOtoDTNgubJ6Zx,Krewella;RetroVision,Drive Away (RetroVision Remix),Drive Away (RetroVision Remix),42,205153,True,0.666,0.951,1,-3.963,1,0.072,0.0373,0.000348,0.234,0.232,129.954,4,dub
28919,6uWjyVRDBaTnYGleHuQ19Q,Dabin;NURKO;Donovan Woods,Between Broken,When This Is Over,42,182988,False,0.609,0.639,11,-6.239,1,0.0297,0.0193,6.29e-06,0.0623,0.435,129.976,4,dub
28918,091NiGWv2nTM8pnOEXZR6T,Sullivan King;Calcium,Sleep (with Calcium),Sleep (with Calcium),47,214631,True,0.361,0.877,1,-1.389,1,0.0703,0.000707,0.0,0.134,0.137,73.94,4,dub
28917,32f2uFt0uqdrdtZC3jGejk,K-NINE,"Bassweight Records: Syndicate, Vol. 3",BLOCK,43,153931,False,0.685,0.892,2,-1.43,1,0.0395,0.0018,0.684,0.107,0.0702,144.988,4,dub
28916,1R1vlmRWwnuxw6Qb70I75P,Dabin;Conor Byrne,Wild Youth,Rings & Roses,39,236800,False,0.448,0.642,7,-5.118,1,0.0437,0.0403,2.78e-06,0.106,0.18,149.771,4,dub
28915,6v7Q2q1qJnrQLYtq65C4oS,Animadrop,Nobody Like Me,Nobody Like Me,39,294750,False,0.334,0.794,10,-5.019,0,0.219,0.0499,0.804,0.131,0.0772,75.862,5,dub
28914,1MhdaEmBlc71o9ID1eP9Io,Blanke;Luma,Survive (with Luma),Survive (with Luma),37,227441,False,0.442,0.572,10,-5.509,0,0.0362,0.293,3.69e-06,0.0978,0.108,85.963,4,dub
28913,3HPPcZ9oK7yGmy5vn7OMLC,Dirtyphonics;Sullivan King,Vantablack,Hammer,51,197333,False,0.486,0.878,0,-3.068,1,0.151,1.52e-05,0.533,0.124,0.205,180.008,4,dub
28912,6tWYy1rpi6MpQyeVuVngEW,Culture Code;RØRY,More Than Words,More Than Words,37,230649,False,0.485,0.556,2,-8.053,1,0.0339,0.0689,0.0,0.087,0.306,76.972,4,dub
28911,2o5GJ6ODpzswofGKNI2ZYv,QUIX;Amba Shepherd,Heads or Tails,Heads Or Tails,46,227586,False,0.72,0.681,3,-3.19,0,0.0491,0.0289,0.000147,0.216,0.558,145.046,4,dub
28910,208pNiAVE5sFwtUoQuKu5f,Barely Alive;Nyptane;XO ELIZA,Electric Lady,Electric Lady,47,200800,False,0.456,0.834,3,-4.873,0,0.0673,0.0213,0.00214,0.126,0.165,75.018,4,dub
28909,1F1yF2KSilU2YLOMuYYf71,Blanke;Deathpact,Mitosis,Mitosis,46,223098,False,0.582,0.78,7,-4.519,1,0.0506,0.00365,0.0447,0.111,0.227,142.022,5,dub
28908,2yofTR4pRFEqrYK3YSXhf4,RZRKT,Rage,Rage,44,137600,True,0.571,0.833,2,-4.493,1,0.222,0.056,0.374,0.145,0.394,150.188,4,dub
28907,29Ow3vHlsyZnCVIkDWu9sH,MYRNE;JPB;Yung Fusion,NCS: The Best of 2016,Feels Right,27,199187,False,0.447,0.948,9,-2.503,0,0.307,0.053,8.68e-05,0.882,0.677,89.928,4,dub
28906,6ptxa6he2S0XKmbcuaiskL,Flux Pavilion,UK Garage & Dubstep Beats,Freeway - Flux Pavilion and Kill the Noise Remix,35,165558,False,0.573,0.746,7,-6.425,0,0.22,0.0718,0.0261,0.101,0.15,139.905,4,dub
28905,1pq2CUdMBkl5MX7aDm5Twj,Tritonal;Dylan Matthew;Au5,Happy Where We Are,Happy Where We Are,42,320000,False,0.242,0.685,2,-5.93,0,0.0516,0.0768,3.9e-06,0.0637,0.146,71.054,4,dub
28904,5bz7w9uBpH6YKuADn8fIEq,Eliminate;Leah Culver,Crystallize,Crystallize,46,212800,False,0.73,0.655,2,-2.737,1,0.0816,0.165,0.00179,0.115,0.316,149.999,4,dub
28903,0MsGeX5id3jBCMzGs8tqu1,Crywolf;EDEN,Dysphoria,Stomach It,44,346661,False,0.599,0.313,11,-10.531,1,0.0386,0.375,6.8e-05,0.417,0.0692,121.986,4,dub
28902,0rch4LXVKv8auzUU8TQh4x,Borgore;Miley Cyrus,#NEWGOREORDER,Decisions (feat. Miley Cyrus),49,198857,True,0.565,0.934,7,-1.576,0,0.0613,0.00361,2.29e-06,0.295,0.634,139.941,4,dub
28901,3eUJpP9sVLaAzADydIRezg,Krewella,Ghost,Ghost,33,186965,True,0.67,0.878,1,-3.208,0,0.054,0.00672,0.000359,0.305,0.498,95.041,4,dub
28900,6Mha74njfuUnT0ArwCu8NU,O.B.F;Charlie P,Sixteen Tons Of Pressure - EP,Sixteen Tons Of Pressure,55,235796,False,0.781,0.559,4,-7.285,0,0.135,0.194,0.0,0.708,0.226,72.045,4,dub
29999,5ruT2dWSHtML4esT7doTzt,Borgore,"Ruined Dubstep - EP, Pt. 1",Cry Me a River,21,278851,True,0.536,0.416,7,-10.004,0,0.35,0.168,0.00148,0.0715,0.134,67.922,4,dubstep
29998,5gQI9ccczclMrKfPnfxpkD,Dirt Monkey,Primatology,High Grade,22,115201,False,0.709,0.975,11,-1.587,0,0.167,0.0396,0.498,0.331,0.304,149.929,4,dubstep
29997,2p4Y8c7O0Tm48Zk6IAWcTo,SLANDER,Thrive,Second Life,41,376615,False,0.706,0.857,6,-7.419,0,0.0397,0.00435,0.866,0.101,0.3,129.994,4,dubstep
29996,3pnCeZNsoRXi2b5DbsOpqV,Jason Ross;RUNN,Atlas,More To Life (feat. RUNN),36,224181,False,0.551,0.812,10,-5.186,1,0.0482,0.227,3.63e-06,0.122,0.384,110.02,4,dubstep
29995,7beAh9FEDhV8VUQ39fwDyf,Ray Volpe;Soltan,Elbow Grease,Elbow Grease,39,213600,False,0.594,0.992,1,-1.8,1,0.0677,0.00311,0.693,0.17,0.417,150.052,4,dubstep
29994,7sl9yknSv01LGm7GXSur1L,Virtual Riot,Save Yourself EP,Hysteria,35,243200,False,0.414,0.975,1,-2.331,1,0.27,0.00741,0.871,0.191,0.206,150.063,4,dubstep
29993,2tI2DDT95lnvNhlPWZRMJ3,Krewella,Get Wet,Come & Get It,42,205160,False,0.538,0.943,5,-0.906,1,0.262,0.0262,0.0,0.28,0.229,173.932,4,dubstep
29992,0A8bThZCsJkxFXsNZSf31s,Ruvlo;AFTERMYFALL,Chaos,Chaos In The Confines,40,122896,True,0.629,0.991,8,-3.129,1,0.116,0.000245,0.0304,0.139,0.0552,145.089,4,dubstep
29991,2NX8NP9hZ0Cl97jrmgxJh6,Virus Syndicate;Dirt Monkey,Let That Go,Let That Go,45,231724,True,0.657,0.933,9,-3.06,1,0.235,0.00776,6.66e-06,0.201,0.521,174.006,4,dubstep
29990,3zmZex42XekXgTssXUNkO0,FelMax;SWTCH,"Bass Dreams, Vol. 4",Last Shuriken,0,178285,False,0.616,0.816,8,-2.468,1,0.271,0.017,0.0386,0.147,0.175,139.974,4,dubstep
29989,5OsKqfRR6OuGGaMcKPG1ti,Porter Robinson;Imaginary Cities,Worlds,Hear The Bells,44,286880,False,0.319,0.64,0,-3.872,1,0.032,0.424,2.63e-06,0.294,0.0805,140.054,4,dubstep
29988,6G1i0Uv6Nkhb9CnksXCfAx,Virtual Riot;Virus Syndicate,German Engineering EP,Show Up,41,267200,False,0.628,0.893,9,-4.206,1,0.146,0.00279,0.00173,0.0791,0.181,150.154,4,dubstep
29987,7hXIYmnroOk6YikdncYlI4,Krewella;BEAUZ,The Body Never Lies,Never Been Hurt,40,195744,False,0.773,0.85,1,-3.595,1,0.213,0.0751,2.5e-05,0.0939,0.579,125.051,4,dubstep
29986,0TXsLFl5gtlkuiTi6w72xo,Dabin;Essenger,Between Broken,Hope It Hurts,40,258653,False,0.554,0.65,11,-4.514,0,0.0298,0.0923,0.0,0.212,0.219,120.014,4,dubstep
29985,4KhpfOZzccGfKe1tOlfztd,WE ARE FURY;Fletcher Mills,Signal Fires,For the Moment,35,256945,False,0.577,0.737,11,-2.952,0,0.037,0.0168,4.25e-06,0.0923,0.153,150.083,4,dubstep
29984,4ZP2Pxq5ZYN8q1pRI2zSQ5,N3WPORT;M.I.M.E,Touchdown,Touchdown,31,175875,False,0.618,0.737,1,-5.22,1,0.322,0.221,0.0,0.0982,0.363,159.981,4,dubstep
29983,1JqT2GcU9rXFX8PwrzVlUC,NAZAAR;AMAGII,VISNS REMIXES,LOVE BURNS (Outro) - AMAGII Remix,36,398750,False,0.481,0.885,8,-7.69,1,0.0645,0.0149,0.0491,0.185,0.0342,144.009,4,dubstep
29982,3At9iZJpHFkIsVFO4IKe4u,Abelation;Saka,Elite,Elite,40,233141,False,0.631,0.675,1,-5.778,1,0.329,0.172,0.46,0.29,0.453,139.962,4,dubstep
29981,4g3o3KScQl3MVW8THLDBVQ,Ace Aura;Voicians,UMBRA,UMBRA,43,217600,False,0.438,0.953,6,-2.085,0,0.152,0.0126,0.00394,0.104,0.124,149.871,4,dubstep
29980,3svdq1Crgj8IMezbI1K6cO,Subtronics,Scream Saver,Scream Saver,51,230400,False,0.644,0.88,10,0.91,0,0.274,0.0225,0.544,0.575,0.415,75.021,4,dubstep
